"","id","Sexo","AEO01","AEO02","AEO03","AEO04","AEO05","AEO06","ACSF01","ACSF02","ACSF03","ACSF04","ACSF05","ACSF06","ACSF07","ACSF08","ACSF09","ACSF10","ACSF11","ACSF12","ACSF13","ACP01","ACP02","ACP03","ACP04","ACP05","ACP06","ACP07","ACP08","ACP09","ACP10","ACP11","ACP12","ACP13","ACP14","PPC01","PPC02","PPC03","PPC04","PPC05","PPC06","PPC07","PPC08","PPC09","PPC10","PPC11","PPC12","PPC13","PPC14","PPC15","PPC16","PPC17","PPC18","PPC19","EEC01","EEC02","EEC03","EEC04","EEC05","EEC06","EEC07","EEC08","EEC09","AEO","MP","MF","ACSF","AG","DV","ACP","AUTEN","BALAN","CRESC","EEC","ACSF_MP","ACSF_MF","ACP_total","ACP_AG","ACP_DV","PPC_total","PPC_AUTEN","PPC_BALAN","PPC_CRESC","EEC_total"
"195",195,1,4,2,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,4,5,5,1,1,1,5,1,5,5,5,5,1,3,3,5,3,5,5,5,5,1,5,4,5,5,5,5,4,3,5,3,4,4,5,5,5,-0.0293232631205452,1.15295462519703,1.31297498214145,0.0684305351268091,-1.45467948928399,-0.745014083346688,-1.56270619678979,0.386522595329461,-0.0895401856648843,0.584948339140468,0.00180529472491522,5,5,1,3,3,4.66666666666667,4.71428571428571,3.5,5,4.5
"196",196,1,5,5,2,5,2,1,5,1,5,1,1,2,1,5,1,1,1,1,1,5,5,1,1,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,1,5,4,5,5,5,5,5,5,4,5,5,4,4,5,4,4,5,-0.599008004928529,-0.78517426284961,-1.18834369649044,-0.00550253526344128,0.0955040932543532,0.290380511491658,0.302900830943413,0.830479881922601,0.61880469770263,1.04665853263989,0.449818629260583,5,1,5,5,4,5,5,4.33333333333333,5,4.5
"197",197,2,4,5,5,5,5,5,5,5,5,3,3,4,5,4,4,3,4,3,4,4,5,4,4,5,5,5,5,4,5,5,4,4,5,5,5,5,5,4,5,5,5,5,3,3,3,5,5,3,1,3,3,3,3,4,4,3,3,3,4,3,3,0.728967472078271,-0.047613750463614,0.242384952865391,-0.13429967453142,0.558760595584603,0.305197101253537,0.52436042995094,-0.169727994111613,-0.0219511435176349,0.253947267606375,-0.622765843192837,4.5,3.5,4.5,5,4.5,3.75,4,4,4.4,3
"198",198,1,4,3,3,5,3,5,5,5,5,5,4,4,4,4,4,5,2,3,5,5,5,4,5,5,5,5,3,1,5,5,1,1,1,4,4,5,5,4,3,5,5,5,5,5,5,1,5,1,1,5,5,5,5,5,5,5,5,5,5,5,5,-0.234283386539965,0.251881693815326,0.285198888550771,-0.0254548791975752,0.599064015904557,-0.132679656789614,0.351638484055893,0.315259510916981,0.149489844444049,0.582870437470131,1.4835373091644,4.5,5,3,5,2,3,4.57142857142857,4,5,5
"199",199,1,4,4,2,5,4,4,5,1,1,1,1,2,1,1,1,1,3,1,5,5,1,1,5,5,4,1,1,1,1,1,5,5,5,5,5,4,5,4,5,5,4,4,5,4,4,1,4,5,4,4,4,4,4,4,4,4,4,4,4,3,4,-0.354772124125421,-1.61763764484486,-0.286151926852942,-0.878741608248479,-0.654918476077207,-0.497331236395707,-0.620894688693,0.174617027948204,0.190674486834764,-0.0520962390936119,-0.130147683137805,1,3,3,1,3,4.5,4.57142857142857,4.5,4,4
"200",200,2,4,2,4,1,4,5,5,5,2,1,2,3,4,1,4,1,1,1,5,5,5,1,5,5,5,5,5,1,5,5,1,5,2,5,5,4,2,5,2,5,5,5,5,2,3,4,4,5,2,5,5,5,5,5,5,5,3,5,2,1,3,-0.34356533150468,-0.789330168802084,-0.620561638647068,-0.354533930974988,0.392853844405363,-0.170479819886975,0.418811157951159,0.491090106333176,0.149600339915144,0.271256512308454,0.255188565181234,1.5,3,5,5,2.25,5,5,3.5,4,4
"201",201,1,4,5,2,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,5,5,1,5,5,5,1,5,5,1,5,5,5,1,5,5,5,2,4,1,5,2,2,5,1,5,1,4,5,1,5,1,5,4,4,5,5,4,5,3,3,1,0.150164609189564,1.23406758525456,-1.25228741351879,1.46198855175864,0.282696747578857,0.349060935903337,0.474027292077218,0.146605511090142,-0.635682132518937,-0.203868160910497,0.00796774279522739,5,1,5,3,4,5,4.85714285714286,2,4,2.5
"202",202,2,4,3,2,4,4,3,1,3,1,1,3,4,4,5,4,1,4,1,2,5,4,5,5,5,5,5,1,1,1,1,1,1,1,1,4,3,4,3,3,3,3,3,4,4,4,1,4,4,1,4,4,4,4,4,4,4,4,3,4,3,4,-0.723910894060977,-0.511614512023442,-0.413880730029362,-0.123171488932902,0.268767073570464,-0.475903993178354,0.0237206458407363,-0.496550278475318,-0.365324506754262,-0.606430303336309,-0.201048700824937,3,1.5,2.5,4.5,1,2.8,3.28571428571429,3.66666666666667,3.33333333333333,4
"203",203,2,4,5,3,4,5,4,5,5,5,5,5,5,1,5,2,2,1,1,1,4,5,4,5,5,4,2,3,3,3,4,4,3,4,4,4,5,3,5,3,5,1,5,5,4,5,5,4,3,5,5,3,5,5,5,5,5,4,3,3,3,5,-0.080310141999953,0.81250957454796,-0.929936703402159,1.02812961295238,0.0965821280978555,-0.0699534079891474,0.0082415033130197,0.259674157974398,-0.468023810836688,0.492904967745786,0.563800724808205,5,1.5,4,3.5,3.75,4,4.71428571428571,2.83333333333333,4.75,5
"204",204,2,5,4,2,4,2,4,5,5,1,3,5,5,3,3,3,4,4,4,3,2,5,5,5,5,5,3,1,3,4,4,5,5,1,5,5,3,5,3,5,5,5,2,5,2,2,4,3,5,4,5,4,4,1,3,4,2,2,2,2,1,3,-0.462490041866024,-0.039277073379022,0.409285891464746,-0.18832126499433,0.608116961025497,0.102032562758343,0.672283416281013,0.0761452554198775,0.191068422706896,-0.538781212672795,-1.26211908848607,2,3.5,5,4,3.25,4.66666666666667,4.57142857142857,4.33333333333333,2.5,2
"205",205,2,5,5,5,5,5,5,5,5,4,4,4,5,5,5,5,3,5,5,5,4,3,4,5,3,4,5,3,4,5,3,4,5,4,5,5,5,5,4,5,5,5,4,5,4,5,4,5,4,5,4,5,4,5,5,5,5,5,5,5,5,5,1.00926747909532,0.379664694647489,0.966783952331124,-0.164206767085687,-0.445519844429362,-0.179503545179019,-0.373176612331439,0.353209073869557,0.449515116525476,0.497415623055456,1.4835373091644,4.5,4,4,4,3.75,4.33333333333333,4.57142857142857,4.66666666666667,4.66666666666667,5
"206",206,1,5,5,4,4,2,4,5,5,1,5,5,5,1,5,1,1,1,1,1,5,5,5,5,5,5,1,1,1,1,1,5,5,5,5,3,5,3,5,4,5,4,5,1,3,5,5,5,3,3,5,3,3,5,5,5,5,3,5,5,5,5,-0.0397965189842561,0.335040305622633,-1.22331847559878,0.77945451568524,0.282859210168252,-0.212515087248986,0.222978979795208,-0.317231844674929,-0.344204618312877,0.365856814339869,1.12224989332254,3,1,5,3,3,4,3.85714285714286,3.33333333333333,5,5
"207",207,2,2,4,4,3,4,4,2,1,3,4,2,2,2,1,3,2,3,2,3,1,2,3,2,4,3,2,3,2,3,2,3,2,3,4,3,2,4,3,2,2,2,3,4,2,4,4,2,4,4,4,3,4,1,4,2,3,2,3,4,2,3,-0.445750828752716,-0.665153870815623,-0.18456998051775,-0.380893182078175,-1.08095742153527,-0.603385288037156,-1.11616490744384,-0.567314733085188,-0.64806458086769,-0.789067331917123,-1.06253902009149,2,2.5,2,2,2.5,4,3.42857142857143,2.83333333333333,2.8,2
"208",208,2,3,5,5,5,5,5,5,1,1,1,1,2,1,1,1,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,0.573962589737394,-1.6656956645297,1.40034045459644,-1.80017571943239,1.37987806425066,0.81400179156019,1.49303352563481,1.03047672941388,1.06127939821056,1.32573124288231,-0.902453387975157,1,5,5,5,5,5,5,5,5,3
"209",209,1,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,5,5,5,5,5,5,5,5,5,1,1,5,1,1,4,4,4,4,3,5,5,3,4,4,5,5,2,4,4,4,5,5,5,4,5,5,4,5,5,5,5,5,0.728967472078271,1.21282387947097,-0.594969684008379,1.09133638183519,0.997464350901641,0.308123194764119,0.722291427557095,-0.0563263533688826,0.0115165196367405,-0.0271071260011186,0.71879579448082,5,3,3,5,3,4.5,4.28571428571429,4.33333333333333,4.25,4.5
"210",210,1,5,5,5,5,3,4,5,5,1,3,3,3,1,5,5,1,4,3,5,5,3,3,5,4,5,4,5,5,4,5,1,3,1,5,5,5,3,5,5,5,5,4,5,3,4,1,5,5,3,4,3,5,5,5,5,5,5,5,3,5,5,0.36057687957498,-0.616837092267728,0.168944828153693,-0.510770954187961,-0.132936320261923,0.0492588621858804,-0.109859456262334,0.414316709304346,0.195252409447298,0.275838322639882,1.08594921415487,3,3,3,3.5,3,4.66666666666667,4.85714285714286,4,4.5,5
"211",211,1,4,5,1,4,4,3,4,3,2,1,2,3,2,4,2,3,4,4,4,1,4,3,4,4,4,1,1,1,3,3,1,3,4,2,4,4,4,3,4,3,2,2,4,1,4,1,2,2,4,2,2,4,2,2,2,2,1,1,2,2,2,-0.641504811778627,-0.768429980926265,0.408493245390633,-0.653123448198354,-0.755281936351556,-0.637481917360643,-0.84002483545566,-0.661590337657426,-0.837821720434125,-0.89447184979102,-1.49014718311917,3,3.5,3.5,2.5,2.25,2.75,3.14285714285714,2.5,3,2
"212",212,1,4,5,5,5,5,4,5,1,1,1,5,5,5,5,1,1,1,1,1,5,5,1,5,5,1,1,1,1,1,1,1,1,5,1,5,5,5,4,5,5,3,2,5,5,5,1,5,2,1,5,5,5,3,3,5,5,5,5,5,1,5,0.433279276830736,0.116373663580744,-1.21636012534606,0.666608273546836,-0.605406281431369,-0.646134637665819,-0.808905391360255,0.158126898304566,-0.0120005418608234,-0.0228719139498017,0.121973170363389,3,1,3,3,2,2.66666666666667,4.28571428571429,4.16666666666667,4,4
"213",213,1,4,5,4,5,4,4,5,5,3,5,1,2,5,5,5,1,5,5,1,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.0851955021982724,-0.320492973487313,0.32107470377933,-0.28440351250489,1.37987806425066,0.81400179156019,1.49303352563481,0.797888844563549,0.81775517600784,1.13489968314542,1.4835373091644,4,1,5,5,5,5,4.85714285714286,4.83333333333333,5,5
"214",214,1,2,2,1,5,4,4,5,5,1,1,5,5,1,5,5,5,5,1,1,1,5,1,5,5,5,5,5,1,1,1,1,5,1,5,5,5,2,5,2,5,5,5,5,2,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,-0.866129146808646,-0.151851188402354,0.0548681143948395,-0.0627894519707903,0.243827335680921,-0.483478977258017,0.203670857205852,0.742126209350642,0.278433551786383,1.01073887748405,1.4835373091644,3,3,5,5,1,5,5,3.5,5,5
"215",215,1,5,5,5,5,5,5,4,4,2,4,4,5,5,5,5,4,4,4,4,5,5,5,5,5,5,4,4,3,3,3,1,3,4,3,2,5,4,3,4,4,3,4,5,5,5,3,5,5,4,3,5,4,5,5,5,5,5,5,5,5,5,1.00926747909532,0.239289477336631,0.476515333904688,-0.0590112720901204,0.624875167048574,-0.0569549003258627,0.402550714711733,-0.186050786876779,0.0477690550389952,0.177361667133333,1.4835373091644,3.5,4,4,4.5,2.75,3.8,3.42857142857143,4.33333333333333,4.66666666666667,5
"216",216,2,5,4,4,4,2,4,5,1,1,5,1,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,5,5,5,5,5,5,5,5,5,5,5,4,5,1,5,3,4,5,3,5,5,5,5,4,5,5,5,2,3,1,4,-0.19838012563663,-0.280768908717657,1.35669695617433,-0.813037010120208,1.08795880028608,0.436682313793438,1.07763483413454,0.618253298849198,0.494126730472078,0.463842914986294,0.148845570084939,3,5,5,5,4,5,5,4.33333333333333,4.5,4.5
"217",217,1,4,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,4,5,3,5,5,5,3,3,5,4,5,3,5,5,4,5,5,2,3,2,2,4,4,5,4,4,0.295253796496713,1.1699698787149,0.761735319306272,0.372260696936636,1.1730890618869,0.552150857560691,1.21482244527357,-0.0868083661020796,0.509758678277293,-0.2120664357796,-0.784901272255525,5,3,5,5,4,4.66666666666667,4.28571428571429,5,3.5,3
"218",218,1,4,4,5,5,5,5,5,5,5,5,4,5,5,5,5,5,4,4,1,5,5,4,5,5,5,3,1,3,5,5,1,5,5,5,5,5,5,3,4,5,5,5,5,4,5,5,5,5,1,4,4,5,4,4,5,5,4,4,5,5,5,0.504363900749631,0.744291376323923,0.356472211739134,0.34563490915076,0.504945351577751,0.110324683809515,0.514119021118303,0.48848202848761,0.459628058602762,0.894587071401957,0.552090838537147,5,3,5,4,3.5,4.66666666666667,4.57142857142857,4.5,5,4.5
"219",219,1,4,4,4,5,3,5,5,5,5,5,5,5,5,5,5,1,5,1,5,5,5,1,5,5,5,1,1,1,5,5,5,1,5,3,5,5,2,5,4,4,5,3,2,4,4,4,2,4,1,2,4,3,5,3,5,5,5,5,5,5,2,0.0414762034892754,1.19450352460264,-0.0205189640291054,0.620203375247449,0.119207899769393,-0.0151976072403631,-0.0533137736467189,-0.493725453282582,-0.166306912957271,-0.440470360127618,0.422138161470968,5,3,3,3,4,3,3.42857142857143,3.83333333333333,3.4,3.5
"220",220,1,5,5,4,4,4,4,4,4,2,2,4,5,3,5,5,1,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,2,1,1,1,2,2,1,2,1,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,5,0.111062634201659,-0.0577577245617335,0.215487617795065,-0.0991561405484599,1.37987806425066,0.81400179156019,1.49303352563481,-1.04765549953279,-0.953671689310563,-1.1752784543877,0.0407825849685309,3.5,2.5,5,5,5,2.8,2.14285714285714,2.16666666666667,2.33333333333333,4.5
"221",221,1,4,3,4,5,4,4,5,5,1,3,4,4,4,5,3,2,1,2,2,3,5,1,2,2,5,2,2,2,3,4,5,5,5,5,5,4,5,5,5,5,5,3,5,2,4,4,4,5,1,5,5,5,3,3,3,3,5,3,4,1,1,-0.202383728918157,-0.210639900313385,-0.507117811577355,0.107034450247002,-0.783478934784882,-0.285131861072001,-0.716261959760964,0.491087602827702,0.476590146620625,0.0446811369763182,-0.948156637254337,3,2,5,3.5,4,5,5,4.5,3.66666666666667,2
"222",222,1,5,4,4,5,3,4,5,1,5,1,5,2,1,1,1,1,1,1,1,5,5,1,5,5,5,5,1,5,5,5,5,5,1,5,5,4,1,4,3,5,2,1,5,1,5,5,2,2,5,5,3,4,4,5,5,2,2,5,5,1,1,-0.0222779222272041,-0.461959374955996,-1.19812639138341,0.213093199302224,0.751503663724232,0.497796637651111,0.981530271419697,-0.0426832691766702,-0.818614008658084,-0.57444235194122,-0.313375619409277,3,1,5,5,4,3.83333333333333,4.71428571428571,2,3.16666666666667,2.5
"223",223,2,5,5,4,5,3,4,4,3,2,1,1,2,1,5,1,4,4,3,4,5,3,4,4,3,4,3,4,1,1,1,1,1,1,5,3,4,5,5,5,5,3,4,3,5,5,4,4,2,5,5,5,5,5,5,4,5,5,3,5,5,5,0.145622586634942,-1.08890305960666,0.345876482537372,-0.812042030678057,-0.920491637401504,-0.843916967545085,-1.05091546925773,-0.0811730458061504,-0.0585951996983647,0.011935510707908,0.8174695749103,3.5,4,2,3,1,3.8,4.42857142857143,4.16666666666667,4.25,5
"224",224,1,2,2,5,4,4,5,4,5,1,3,1,5,1,5,5,2,3,2,3,4,5,2,4,5,5,4,5,3,5,5,4,3,2,5,5,4,4,5,4,5,5,5,5,5,5,1,3,5,1,5,5,5,3,3,4,4,4,4,2,4,5,-0.156110152679679,-0.500777033547474,-0.187125644515696,-0.25730904378541,0.228060134447677,0.038856961119103,0.186407898696264,0.616818270764406,0.569834489653715,0.406663007584478,-0.353590674547081,3,2.5,4,4.5,3.5,5,5,4.66666666666667,4.2,4
"225",225,1,2,1,3,4,2,2,5,5,5,1,5,5,5,5,4,5,5,5,1,5,5,3,4,5,5,3,1,5,3,4,1,4,3,5,5,3,5,4,5,5,5,4,5,3,4,5,4,5,2,4,5,1,4,5,5,5,5,5,5,4,4,-1.14280262781986,0.495730883716705,0.775838661845237,0.0938363970639165,0.206143986080409,0.076865091506579,0.201796010755796,0.106460705176635,0.433901553669006,-0.00863810409327214,0.717658312102823,5,3,4.5,4,3.25,3,4.14285714285714,4.66666666666667,3.66666666666667,4
"226",226,1,2,1,2,3,5,2,5,5,5,1,5,5,5,1,5,1,1,1,5,5,5,1,5,5,5,5,5,5,5,5,5,5,1,5,5,2,5,4,3,5,3,2,4,1,4,1,2,4,3,4,5,5,4,4,3,4,5,5,3,1,1,-1.09549452386867,0.245862260196343,-0.642373547602162,0.420289330280253,0.751503663724232,0.497796637651111,0.981530271419697,-0.161275122217435,-0.316198932909026,-0.804519761720112,-0.501328471210353,3,3,5,5,4,4.5,4.57142857142857,3.5,2.6,2.5
"227",227,1,1,5,5,5,5,5,5,1,1,1,1,2,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,1,1,1,5,1,5,5,5,1,1,5,1,5,1,5,1,1,0.350953171486707,-1.6656956645297,1.40034045459644,-1.80017571943239,1.37987806425066,0.81400179156019,1.49303352563481,0.300726841716583,0.639544395966439,-0.056506998690916,-1.26647624957587,1,5,5,5,5,5,4.42857142857143,5,3.66666666666667,1
"228",228,2,2,5,5,4,3,3,3,2,1,3,4,4,2,3,3,1,3,1,1,4,5,4,5,5,5,4,4,5,3,5,5,5,5,4,5,2,5,4,3,2,3,5,5,4,5,5,5,5,3,4,4,5,2,2,3,3,4,3,4,3,4,-0.287461671661084,-0.435820330023769,-0.73714142913192,0.0189154525056151,0.910688730859152,0.657445957562623,1.03394246112606,0.107029306512721,-0.00766099414132688,0.276506838809004,-0.893360808205124,2,1,5,4.5,5,4.5,4.14285714285714,4,4,3
"229",229,1,3,1,2,3,5,2,5,5,5,1,5,5,5,1,5,1,1,1,5,5,5,1,5,5,5,5,5,5,5,5,5,5,1,3,5,2,5,4,4,5,3,2,4,1,4,1,2,4,1,4,1,5,5,4,4,4,5,5,5,1,3,-1.02148940095316,0.245862260196343,-0.642373547602162,0.420289330280253,0.751503663724232,0.497796637651111,0.981530271419697,-0.288372044376929,-0.555545615864094,-0.883447169123394,0.0758873156526307,3,3,5,5,4,4,4.28571428571429,3,2.6,4
"230",230,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,1,5,5,5,5,5,5,5,5,5,5,5,4,3,5,3,3,5,5,5,5,5,3,5,3,3,3,3,3,3,3,3,4,4,3,4,4,4,4,4,1.00926747909532,1.15295462519703,1.31297498214145,0.0684305351268091,0.831965110154682,0.631622283031241,0.981530271419697,-0.147424085666608,-0.136431810219674,0.175930396210478,-0.371665180498291,5,5,5,5,5,3.33333333333333,3.71428571428571,3.66666666666667,4.4,3.5
"231",231,2,4,4,3,5,4,4,4,2,2,3,3,3,4,4,4,5,5,4,4,2,5,5,5,5,5,4,3,4,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,3,3,5,4,5,5,5,3,4,5,5,5,5,5,2,5,-0.235825392632354,-0.465017957029493,0.799611334641006,-0.634654533845228,0.959335609743017,0.512695277579218,1.02809918432626,0.721004602208789,0.847018672788023,0.550528770962068,0.337981306350075,3,4.5,5,4.5,4.75,5,5,5,4.2,4
"232",232,1,3,1,2,3,5,2,5,5,5,1,5,5,5,1,5,1,1,1,5,5,5,1,5,5,5,5,5,5,5,5,5,5,1,5,5,2,5,4,4,5,3,2,4,1,4,1,1,4,1,4,5,5,5,5,5,4,5,1,1,4,1,-1.02148940095316,0.245862260196343,-0.642373547602162,0.420289330280253,0.751503663724232,0.497796637651111,0.981530271419697,-0.174911768684691,-0.286680804059812,-0.888446920986126,-0.0511859383790452,3,3,5,5,4,4.5,4.57142857142857,3.66666666666667,2.33333333333333,3
"233",233,2,4,5,5,5,5,5,5,5,5,1,5,5,5,5,1,4,3,2,3,5,5,4,5,5,4,5,3,4,4,5,5,5,4,3,5,5,4,4,5,5,5,2,5,1,2,5,3,5,2,3,4,5,4,4,4,4,4,3,4,3,4,0.728967472078271,0.511559881816035,-0.0370335137804404,0.362683229062967,0.543996831552672,0.342445251173908,0.661016287634218,0.0220025552416335,0.0619642188057257,-0.350028567095723,-0.201048700824937,5,3.5,5,5,4.5,4,4.28571428571429,4,3,4
"234",234,2,3,5,4,3,5,3,5,5,5,1,1,5,1,1,5,1,5,5,5,5,1,1,5,1,1,1,5,1,5,5,5,5,5,3,4,4,3,4,3,4,4,5,4,3,2,1,1,2,3,4,5,4,4,3,3,5,3,3,3,1,3,-0.277405124689407,-0.568575117832842,0.74930981901005,-0.772021147788587,-1.55558805875347,-0.525173216600754,-1.42672143921162,-0.361500015020923,-0.369543327499302,-0.496040417057459,-0.587758366187267,3,3,3,1,4,3,3.85714285714286,3.33333333333333,3,3.5
"235",235,1,5,4,4,5,3,4,5,5,5,5,5,5,5,5,5,5,1,1,1,5,5,5,5,5,5,5,5,1,1,1,5,5,5,4,5,3,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,4,1,2,2,1,1,1,1,2,1,-0.0222779222272041,1.21282387947097,-0.594969684008379,1.09133638183519,0.75383721970098,-0.0711448785760516,0.644476985495539,0.55703859844901,0.810793235099249,0.679666971322849,-1.92224957261023,5,3,5,5,3,4.5,4.71428571428571,5,4.33333333333333,1
"236",236,1,4,4,4,5,4,4,5,4,2,4,3,4,1,5,4,1,4,5,4,4,4,2,5,5,4,1,5,2,2,4,5,5,5,5,5,5,2,5,5,5,4,5,5,5,5,5,5,4,1,5,5,5,5,4,4,4,3,1,2,1,2,-0.0803764189847143,-0.302413863073142,0.391054027006517,-0.362129351743654,-0.248382100730458,-0.133376469171899,-0.194133976016586,0.747513316250281,0.294340344465357,1.01650553252796,-0.551730333630544,3.5,2.5,4.5,2.5,4,4.66666666666667,5,4.16666666666667,5,3.5
"237",237,2,4,3,2,3,2,4,5,4,4,2,2,2,1,2,3,2,4,1,2,5,5,5,5,5,5,5,4,5,4,4,4,4,5,5,4,4,3,4,3,4,4,5,5,5,5,5,5,5,4,5,4,5,5,5,5,5,5,5,5,4,5,-0.774173366038276,-0.785069509210082,-0.268223169123545,-0.386773063761776,1.13041421477357,0.494959957456705,0.968327261391888,0.291432375736121,0.103243393674196,0.566563185614145,1.25524683769924,3,2,4.5,5,4.5,5,4.57142857142857,4,4.66666666666667,5
"238",238,2,5,4,3,4,5,5,1,5,5,5,1,5,5,5,5,1,1,5,5,1,5,1,1,5,5,1,5,1,1,5,5,5,1,5,5,4,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,5,5,4,4,5,3,0.124879416799246,0.372935152252109,0.0917719145354707,0.159414104927243,-0.413902398968315,-0.274557288518438,-0.296418724590328,0.547466684837484,0.822349014332119,0.791568211899312,-0.754890974164375,5,3,5,3,3,5,4.42857142857143,5,4.66666666666667,2
"239",239,2,4,4,4,4,4,4,3,5,3,4,5,5,3,3,3,3,3,4,5,5,4,3,5,3,3,3,4,3,4,4,4,4,4,3,5,3,4,5,4,3,5,3,5,4,4,5,3,4,2,4,5,4,4,4,3,5,5,5,5,3,3,-0.202946005922699,0.223031102584647,0.379156015589187,-0.0638435133359611,-0.675628791371005,-0.286709600889019,-0.661462783889625,-0.0178993672855511,0.125226201167291,-0.310367998132472,0.0361424502729626,3,4,4,3.5,3.75,3.66666666666667,4.14285714285714,4.33333333333333,3.25,3.5
"240",240,2,5,5,4,2,5,4,4,5,3,3,4,5,3,5,4,5,4,5,5,4,4,4,4,4,5,5,5,5,3,5,5,4,4,5,5,5,5,4,4,3,5,4,5,2,5,5,4,2,2,5,5,5,4,4,4,5,5,1,4,2,5,0.116357799112126,0.0686318344638889,0.979297662902583,-0.373878015563439,0.0397174420986747,0.327552232278326,0.10551156693144,0.290664289024234,0.0760436677730237,0.352024126050428,-1.8650477642268e-05,4,5,4,4.5,4.75,3.8,4.57142857142857,3.83333333333333,4.5,4.5
"241",241,1,4,4,3,2,4,4,5,1,1,1,1,2,1,5,1,1,1,3,2,4,5,4,3,5,5,3,2,4,2,4,5,4,5,3,5,4,3,4,4,5,5,4,4,3,4,5,3,5,3,4,5,5,5,4,4,5,4,4,3,2,2,-0.459188576181977,-1.26896919391267,-0.495207335569358,-0.473771870214505,0.166046999053853,0.166686014361414,0.157777244842534,-0.00970252875141006,0.174625379715886,-0.0741073811026072,-0.0452008792916051,3,1.5,4.5,4,4.5,4.2,4.28571428571429,4.16666666666667,3.75,3.5
"242",242,1,4,4,2,4,4,4,5,5,5,1,1,5,5,5,5,1,1,1,1,5,4,1,5,5,3,1,2,2,1,5,1,3,3,5,5,3,5,4,5,5,5,4,5,5,5,4,4,5,4,4,3,4,2,2,3,3,4,3,3,2,4,-0.467644836583911,-0.0611789636472691,-1.21076661853542,0.490755847786792,-0.496919499719698,-0.321539321630806,-0.523577166785049,0.249831624480711,0.405348808269661,0.111508312356353,-0.986654091183899,5,1,3.5,2.5,2.75,4.5,4.57142857142857,4.66666666666667,4,3
"243",243,1,3,3,3,1,3,3,4,5,5,5,5,5,1,5,5,5,5,3,1,1,5,3,4,5,5,3,5,5,3,5,5,3,5,5,5,5,3,4,4,5,3,2,3,3,3,1,2,3,1,5,3,1,1,1,5,1,3,3,5,2,2,-0.916116831198517,0.781880155942441,0.363587343665714,0.337782518111637,0.384444985890651,0.486224941955909,0.359225289381498,-0.403790398345569,-0.536085027486761,-0.727472401554785,-1.13050348171239,5,3,4,4,5,3.375,4,3.16666666666667,3,1.5
"244",244,2,3,4,2,1,4,4,5,5,1,1,5,2,1,5,1,1,5,1,1,5,5,1,5,5,5,5,1,1,3,3,3,5,1,5,4,4,5,5,5,5,5,5,5,2,5,5,2,3,1,3,3,5,2,1,3,1,5,4,1,1,1,-0.724124346910705,-0.620876363643025,-0.390038646917627,-0.149569329709668,0.320408381927289,-0.320089275924423,0.308637390472216,0.21686591220627,0.00829422648390757,0.239090057785447,-1.46661186703684,3,1,5,5,2,4,4.57142857142857,3.83333333333333,3.83333333333333,1.5
"245",245,2,5,5,5,5,5,5,5,5,1,5,1,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,3,5,4,3,5,3,2,5,1,5,2,3,4,5,5,5,4,4,5,4,5,4,2,1.00926747909532,-0.280768908717657,1.35669695617433,-0.813037010120208,1.37987806425066,0.81400179156019,1.49303352563481,0.0813417919976503,-0.0804795704232177,-0.365421224420264,0.273098719227794,3,5,5,5,5,4.25,4.57142857142857,3.83333333333333,2.75,3.5
"246",246,2,3,5,4,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,5,5,1,1,1,5,5,5,1,5,5,3,1,4,3,4,1,5,4,3,2,1,5,1,5,3,2,4,5,5,5,2,5,4,3,1,2,5,4,0.0430398137208462,1.15295462519703,1.31297498214145,0.0684305351268091,-0.760853738196919,-0.042095546323328,-0.619174386807636,-0.533290844945341,-0.505220837754633,-0.360725198746954,-0.279552466960202,5,5,3,1,4,4,3.42857142857143,2.83333333333333,4,4.5
